location_mid west,location_north,location_north east,location_north west,location_south,location_south east,location_south west,property_type_apartments,property_type_dorms,property_type_homes,property_type_hostels,property_type_houses,property_type_school buildings,property_type_townhouses,construction_year,renovation_year,ever_renovated,predicted_price,hvac,plumbing,electrical
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1949,1927,1,730420,28,20,23
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1908,1988,1,925799,36,6,13
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,1959,0,91764,17,6,41
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1935,2015,1,292292,21,20,23
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,1959,0,473055,10,10,39
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,1959,0,476356,26,20,24
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1995,1912,1,988893,32,24,39
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1983,1959,0,735223,20,15,37
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1921,1932,1,404049,12,14,30
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1951,1939,1,187527,35,15,18
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1989,1927,1,600851,32,8,27
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,1938,1,625905,34,8,30
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1929,1992,1,283424,10,10,12
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1906,1941,1,480332,25,9,31
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1900,1959,0,896260,28,20,45
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1968,1954,1,218535,9,6,31
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1933,1943,1,702638,12,17,15
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1994,1959,0,938088,12,11,48
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1941,1951,1,869540,10,10,32
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1947,1959,0,548169,28,10,39
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1921,1973,1,220694,32,6,33
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1942,1959,0,852672,9,22,37
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1972,1945,1,617442,14,9,17
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1975,1939,1,637130,32,6,26
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,1959,0,591603,22,11,39
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1942,1959,0,32656,28,6,39
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1968,1974,1,77998,26,16,14
0,0,0,0,0,1,0,0,0,1,0,0,0,0,2000,1915,1,620620,18,7,23
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1979,1959,0,733482,6,15,36
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2002,1987,1,515967,15,16,20
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1940,1959,0,891395,36,21,16
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1955,1959,0,547457,35,13,45
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1948,1959,0,850850,28,6,45
0,0,0,0,1,0,0,0,0,0,0,0,1,0,2002,1959,0,165593,24,10,48
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1915,1933,1,581109,9,16,28
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1902,1959,0,107396,6,11,18
0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,1959,0,629582,18,12,25
0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,1965,1,63245,9,11,48
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1935,2020,1,583649,7,11,12
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1952,1959,0,271969,27,16,46
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1973,1952,1,472779,34,18,17
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1925,1959,0,111554,15,12,39
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1975,1976,1,120707,11,23,22
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1928,1954,1,650800,24,18,18
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1946,1954,1,55642,35,23,19
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1913,1987,1,357049,10,14,29
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1945,1972,1,953873,24,18,34
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1938,1969,1,245004,35,6,20
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1929,1920,1,165146,31,17,12
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1904,1937,1,838897,13,15,21
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1908,1959,0,935848,20,15,48
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1969,1910,1,170546,10,7,23
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1974,2016,1,491881,27,12,17
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1907,1980,1,746803,27,16,23
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1925,1959,0,976310,34,20,25
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1978,1911,1,193919,17,6,31
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1915,1917,1,333626,31,23,18
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1908,1959,0,770241,6,15,23
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1945,1924,1,574467,9,17,39
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2007,1962,1,385689,12,21,33
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1920,1959,0,454896,11,23,27
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,1959,0,205703,36,19,37
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1970,2002,1,315763,19,19,14
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2002,1973,1,401499,29,16,47
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1949,1959,0,541794,7,12,32
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1976,1959,0,717404,14,11,37
0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,1959,0,28179,15,18,32
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1955,1960,1,331829,11,21,17
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1986,1959,0,777767,9,11,37
0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,1959,0,177360,28,7,13
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1927,1959,0,930639,13,17,46
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1937,1959,0,783740,8,11,14
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1936,1938,1,458375,13,13,37
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1918,1988,1,546248,18,16,35
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1955,1955,1,124602,17,16,39
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1941,1959,0,35272,19,6,33
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1971,1959,0,542898,26,10,28
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1957,1927,1,335325,7,18,27
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1922,1959,0,268059,16,23,18
0,0,0,0,0,1,0,1,0,0,0,0,0,0,2020,1959,0,171462,10,21,28
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1977,1959,0,615361,28,6,47
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1978,1985,1,604077,31,6,36
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1965,1942,1,163973,19,6,17
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1906,1975,1,75471,33,18,32
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1992,1959,0,259629,15,9,21
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1951,1959,0,192154,33,24,22
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1911,1975,1,712095,9,16,25
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1970,1936,1,326204,14,6,43
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1964,1959,0,252828,7,11,29
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1969,1959,0,194633,33,18,16
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1941,1977,1,79219,16,20,30
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1952,1959,0,637489,9,15,32
0,0,0,0,1,0,0,0,0,0,1,0,0,0,2009,1940,1,780507,32,17,46
0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,1919,1,388989,13,6,18
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1952,1981,1,43908,15,12,27
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,1959,0,938530,14,23,18
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1997,1977,1,181979,31,20,25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1988,1959,0,572833,11,19,43
0,0,0,0,0,1,0,0,0,0,0,1,0,0,2003,1959,0,54152,26,18,17
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1969,1952,1,876010,36,12,37
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1955,1959,0,140917,21,6,22
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1934,1959,0,819301,28,6,44
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1939,1959,0,748185,34,22,12
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1980,1959,0,119604,23,17,31
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1977,1959,0,693993,19,16,34
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1963,1904,1,136877,12,7,24
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1946,2009,1,133942,23,19,31
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1980,1959,0,19602,11,15,34
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1907,1994,1,229826,32,18,20
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1954,1959,0,603653,23,17,16
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1925,2015,1,164409,16,19,13
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1941,1959,0,998695,16,7,35
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1915,1959,0,823261,14,11,12
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,1959,0,267506,10,8,46
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1987,1959,0,732641,20,20,24
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1960,1959,0,71743,33,17,30
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1950,1959,0,194430,25,9,37
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1942,1956,1,277981,33,12,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1982,1959,0,124957,26,13,42
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1950,1931,1,756859,14,13,38
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1903,1987,1,789451,35,12,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1900,1959,0,491129,22,6,20
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,1981,1,170784,14,17,32
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1915,1959,0,258694,35,10,19
0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,1959,0,780460,14,11,48
0,0,0,0,0,0,1,0,0,0,1,0,0,0,2002,1959,0,333007,13,20,14
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,1959,0,961769,27,11,34
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1983,1917,1,750283,21,24,37
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1929,1924,1,374937,15,12,29
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1976,1959,0,153157,14,23,14
0,0,0,0,0,0,1,0,0,0,0,0,0,1,2004,1945,1,109604,16,7,12
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1959,1959,0,177666,24,13,40
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1984,1959,0,631575,13,12,16
0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,1959,0,595459,28,9,20
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1984,1926,1,524591,32,23,18
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1943,2004,1,997358,29,6,15
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1959,1973,1,414259,28,16,46
0,0,0,1,0,0,0,0,1,0,0,0,0,0,2020,1991,1,748200,8,24,29
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1909,1959,0,88141,11,12,26
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1989,1959,0,357245,36,9,24
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1945,1904,1,683690,10,12,25
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1903,1964,1,617169,23,20,35
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1942,1996,1,106537,11,7,32
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1971,1959,0,265154,15,8,15
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1938,1959,0,510865,11,10,26
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1913,1908,1,721810,11,15,46
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1959,1927,1,986515,15,16,22
0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006,1943,1,57502,9,18,34
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1990,1959,0,101979,11,18,39
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1972,1959,0,691875,24,16,41
0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,1964,1,758117,17,16,46
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,1918,1,423665,20,9,35
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1994,1968,1,529859,31,6,22
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1928,1907,1,101036,24,8,38
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1980,1949,1,17500,10,15,28
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1942,1959,0,545934,16,10,33
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1971,1959,0,393530,36,14,36
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1959,1959,0,716647,7,12,48
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1959,0,493990,7,8,38
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1911,2003,1,613897,30,21,19
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1939,1964,1,562608,13,7,34
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1953,1907,1,246257,27,6,44
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,1922,1,65489,31,24,23
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2002,1959,0,475392,17,12,42
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1931,1959,0,32950,25,16,43
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,1959,0,111579,33,17,35
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1923,1959,0,593463,11,23,44
0,0,1,0,0,0,0,0,0,0,0,0,1,0,2001,1959,0,23573,27,6,18
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1908,1959,0,417026,8,23,19
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1903,2010,1,822268,12,14,17
0,0,0,0,1,0,0,0,0,0,1,0,0,0,2004,2009,1,392168,32,13,31
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1974,2011,1,629206,27,10,12
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,1959,0,562895,34,18,30
0,0,0,0,0,0,1,0,0,0,0,1,0,0,2012,2000,1,556102,30,9,29
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1933,1977,1,805362,20,10,14
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1973,1959,0,293478,30,15,39
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1926,1959,0,334127,34,21,46
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1995,1959,0,268330,31,24,12
0,0,0,0,0,1,0,1,0,0,0,0,0,0,2008,1959,0,106360,6,11,47
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1901,1995,1,396532,33,14,13
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1966,1925,1,642350,29,16,36
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1972,1912,1,216679,26,7,24
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1967,1959,0,568768,21,15,45
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1983,1959,0,508372,28,12,36
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,1959,0,797269,30,6,46
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1938,1902,1,213217,28,6,22
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1926,1959,0,597898,34,14,27
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1956,1959,0,485520,14,18,23
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1956,1939,1,588133,11,8,15
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1971,1944,1,228356,15,22,31
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1911,1976,1,155330,21,20,41
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1937,1904,1,785116,33,18,37
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1936,1959,0,872010,36,8,40
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,1941,1,388260,31,10,40
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004,2000,1,16566,9,19,15
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1951,1993,1,958952,17,15,13
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1980,1959,0,107802,32,17,16
0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,2014,1,194374,35,14,12
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1937,2015,1,465014,26,23,46
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,1908,1,375215,30,7,21
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1911,1959,0,129605,17,17,36
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1976,1937,1,875275,28,7,39
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1959,0,767800,20,15,21
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1984,1961,1,896740,25,17,36
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1910,2014,1,236883,28,23,36
0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,1903,1,730990,35,19,43
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1959,1959,0,423342,12,14,47
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1959,2007,1,312349,29,11,46
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1942,1959,0,891624,29,7,32
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1959,0,235810,11,7,27
0,0,0,0,1,0,0,1,0,0,0,0,0,0,2004,1959,0,268098,14,13,28
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1908,1959,0,660556,29,19,38
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1904,1959,0,417463,8,14,19
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1951,1959,0,317186,15,16,43
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1913,1959,0,393887,8,7,46
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1989,1959,0,425264,32,8,39
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1926,2019,1,231035,24,17,27
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1961,1906,1,955357,9,8,15
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1984,1959,0,454655,30,22,14
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1905,1959,0,80462,27,20,30
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1992,1959,0,523505,15,14,16
0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,1993,1,938596,31,16,41
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2008,1959,0,504770,9,17,15
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1933,1924,1,814276,32,7,21
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1967,1959,0,573641,23,23,17
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1977,2012,1,734646,15,23,14
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1929,2003,1,595759,7,19,24
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1917,1990,1,657893,29,13,44
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1933,1959,0,843177,12,20,48
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1927,1959,0,852010,21,11,46
0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,1959,0,666964,27,20,47
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1900,2016,1,48965,26,18,38
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1974,1973,1,199800,35,21,17
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1959,1959,0,782317,32,13,27
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1939,1959,0,921282,27,22,23
0,0,0,0,0,1,0,0,0,0,0,0,0,1,2000,1959,0,62485,13,14,18
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,1994,1,103078,29,8,29
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1905,1959,0,593338,29,12,22
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,2011,1,825911,9,14,36
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1967,1959,0,522109,7,11,34
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2008,1959,0,388836,32,22,20
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1916,1959,0,74143,7,13,21
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1935,1959,0,910759,31,10,32
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1993,1959,0,436528,19,10,37
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1956,1959,0,730175,7,7,38
0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,1930,1,479804,35,8,18
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1937,1959,0,962963,8,19,47
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1907,1978,1,875757,19,18,26
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1933,1955,1,876936,11,21,18
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1960,1980,1,815648,11,10,34
0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,1993,1,881092,30,8,27
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1957,1959,0,22501,9,24,47
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1904,1913,1,439611,22,20,40
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1913,1959,0,682524,25,22,23
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1948,1959,0,558708,25,11,37
0,1,0,0,0,0,0,0,0,0,0,0,1,0,2008,1962,1,73229,14,21,41
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1982,1978,1,945986,28,23,30
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1940,1959,0,860014,21,10,26
0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,1959,0,480068,13,8,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1982,1959,0,729136,13,21,22
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1900,2022,1,178256,10,17,26
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1989,2004,1,367370,7,20,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1942,1911,1,504717,13,24,19
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1994,1907,1,910316,14,9,14
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1984,2011,1,153489,17,11,36
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1964,2005,1,347406,21,21,41
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1992,1938,1,227043,20,15,41
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1978,1959,0,605371,11,7,18
0,0,0,0,0,1,0,0,0,0,0,1,0,0,2005,1930,1,171567,29,8,32
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1998,1959,0,315515,9,17,38
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1901,1913,1,992348,24,9,39
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1904,2014,1,728134,30,13,21
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1916,1959,0,823696,6,7,27
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,1959,0,31614,6,21,29
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1954,1933,1,317845,18,20,15
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1992,1912,1,907651,12,13,35
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1945,1959,0,678161,35,22,24
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1954,1959,0,230060,36,10,46
0,0,0,1,0,0,0,0,0,0,0,0,1,0,2007,1959,0,230204,17,24,48
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1912,1959,0,414015,7,12,37
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1974,1943,1,59520,22,20,15
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1928,1959,0,332968,11,15,27
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1982,1959,0,645702,16,9,31
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1934,1959,0,547625,25,20,39
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1973,1952,1,829950,35,10,33
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1900,1930,1,452377,19,18,27
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1922,1900,1,113399,26,17,37
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2009,1981,1,42629,32,20,42
0,0,0,1,0,0,0,1,0,0,0,0,0,0,2019,1958,1,253803,17,7,18
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1926,1973,1,202004,29,18,14
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1972,1910,1,42298,33,20,46
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1990,1959,0,516971,18,20,24
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1928,1959,0,133613,14,17,30
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1913,1957,1,773675,15,21,46
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1915,1959,0,693469,24,22,17
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1919,1946,1,317454,18,22,35
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1951,1959,0,573683,7,19,21
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1925,1926,1,766803,32,22,16
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1933,1914,1,270442,31,7,27
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1980,2005,1,950583,7,10,46
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1936,1959,0,52500,21,23,33
0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,2003,1,184445,11,17,46
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1975,1959,0,442627,13,22,28
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,1959,0,505674,22,10,20
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1946,1974,1,30515,33,20,40
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1990,1959,0,551996,25,8,24
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1934,1959,0,120732,20,9,46
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1981,1965,1,779786,12,17,30
